run_id,t,coverage,corpus_size
run_6,245.09,13912,23
run_7,245.09,13325,21
run_8,245.09,13013,23
run_9,245.09,12796,23
run_10,245.09,13543,20
run_1,245.18,12701,22
run_2,245.18,12894,25
run_3,245.18,13290,22
run_4,245.18,13524,21
run_5,245.18,15125,19
run_6,245.18,13912,23
run_7,245.18,13325,21
run_8,245.18,13013,23
run_9,245.18,12796,23
run_10,245.18,13543,20
run_1,245.6,12701,22
run_2,245.6,12894,25
run_3,245.6,13290,22
run_4,245.6,13524,21
run_5,245.6,15185,19
run_6,245.6,13912,23
run_7,245.6,13325,21
run_8,245.6,13013,23
run_9,245.6,12796,23
run_10,245.6,13543,20
run_1,245.61,12701,22
run_2,245.61,12894,25
run_3,245.61,13290,22
run_4,245.61,13568,21
run_5,245.61,15185,19
run_6,245.61,13912,23
run_7,245.61,13325,21
run_8,245.61,13013,23
run_9,245.61,12796,23
run_10,245.61,13543,20
run_1,245.93,12733,22
run_2,245.93,12894,25
run_3,245.93,13290,22
run_4,245.93,13568,21
run_5,245.93,15185,19
run_6,245.93,13912,23
run_7,245.93,13325,21
run_8,245.93,13013,23
run_9,245.93,12796,23
run_10,245.93,13543,20
run_1,245.99,12733,22
run_2,245.99,12894,25
run_3,245.99,13290,22
run_4,245.99,13568,21
run_5,245.99,15185,19
run_6,245.99,13912,23
run_7,245.99,13325,21
run_8,245.99,13013,23
run_9,245.99,12868,23
run_10,245.99,13543,20
run_1,246.04,12733,22
run_2,246.04,12894,25
run_3,246.04,13290,22
run_4,246.04,13568,21
run_5,246.04,15185,19
run_6,246.04,13912,23
run_7,246.04,13325,21
run_8,246.04,13013,23
run_9,246.04,12868,23
run_10,246.04,13603,20
run_1,246.07,12733,22
run_2,246.07,12894,25
run_3,246.07,13290,22
run_4,246.07,13568,21
run_5,246.07,15185,19
run_6,246.07,13964,23
run_7,246.07,13325,21
run_8,246.07,13013,23
run_9,246.07,12868,23
run_10,246.07,13603,20
run_1,246.09,12733,22
run_2,246.09,12894,25
run_3,246.09,13290,22
run_4,246.09,13568,21
run_5,246.09,15185,19
run_6,246.09,13964,23
run_7,246.09,13325,21
run_8,246.09,13053,23
run_9,246.09,12868,23
run_10,246.09,13603,20
run_1,246.2,12733,22
run_2,246.2,12894,25
run_3,246.2,13310,22
run_4,246.2,13568,21
run_5,246.2,15185,19
run_6,246.2,13964,23
run_7,246.2,13325,21
run_8,246.2,13053,23
run_9,246.2,12868,23
run_10,246.2,13603,20
run_1,246.26,12733,22
run_2,246.26,12894,25
run_3,246.26,13310,22
run_4,246.26,13568,21
run_5,246.26,15185,19
run_6,246.26,13964,23
run_7,246.26,13385,21
run_8,246.26,13053,23
run_9,246.26,12868,23
run_10,246.26,13603,20
run_1,246.31,12733,22
run_2,246.31,12926,25
run_3,246.31,13310,22
run_4,246.31,13568,21
run_5,246.31,15185,19
run_6,246.31,13964,23
run_7,246.31,13385,21
run_8,246.31,13053,23
run_9,246.31,12868,23
run_10,246.31,13603,20
run_1,246.65,12733,22
run_2,246.65,12926,25
run_3,246.65,13310,22
run_4,246.65,13568,21
run_5,246.65,15221,19
run_6,246.65,13964,23
run_7,246.65,13385,21
run_8,246.65,13053,23
run_9,246.65,12868,23
run_10,246.65,13603,20
run_1,246.78,12733,22
run_2,246.78,12926,25
run_3,246.78,13310,22
run_4,246.78,13636,21
run_5,246.78,15221,19
run_6,246.78,13964,23
run_7,246.78,13385,21
run_8,246.78,13053,23
run_9,246.78,12868,23
run_10,246.78,13603,20
run_1,247.17,12733,22
run_2,247.17,12926,25
run_3,247.17,13310,22
run_4,247.17,13636,21
run_5,247.17,15221,19
run_6,247.17,13964,23
run_7,247.17,13385,21
run_8,247.17,13053,23
run_9,247.17,12868,23
run_10,247.17,13675,20
run_1,247.28,12733,22
run_2,247.28,12926,25
run_3,247.28,13310,22
run_4,247.28,13636,21
run_5,247.28,15221,19
run_6,247.28,13964,23
run_7,247.28,13385,21
run_8,247.28,13101,23
run_9,247.28,12924,23
run_10,247.28,13675,20
run_1,247.35,12733,22
run_2,247.35,12926,25
run_3,247.35,13342,22
run_4,247.35,13636,21
run_5,247.35,15221,19
run_6,247.35,13964,23
run_7,247.35,13385,21
run_8,247.35,13101,23
run_9,247.35,12924,23
run_10,247.35,13675,20
run_1,247.37,12733,22
run_2,247.37,12926,25
run_3,247.37,13342,22
run_4,247.37,13636,21
run_5,247.37,15221,19
run_6,247.37,14024,23
run_7,247.37,13385,21
run_8,247.37,13101,23
run_9,247.37,12924,23
run_10,247.37,13675,20
run_1,247.38,12785,22
run_2,247.38,12958,25
run_3,247.38,13342,22
run_4,247.38,13636,21
run_5,247.38,15221,19
run_6,247.38,14024,23
run_7,247.38,13385,21
run_8,247.38,13101,23
run_9,247.38,12924,23
run_10,247.38,13675,20
run_1,247.45,12785,22
run_2,247.45,12958,25
run_3,247.45,13342,22
run_4,247.45,13636,21
run_5,247.45,15221,19
run_6,247.45,14024,23
run_7,247.45,13433,21
run_8,247.45,13101,23
run_9,247.45,12924,23
run_10,247.45,13675,20
run_1,247.78,12785,22
run_2,247.78,12958,25
run_3,247.78,13342,22
run_4,247.78,13636,21
run_5,247.78,15277,19
run_6,247.78,14024,23
run_7,247.78,13433,21
run_8,247.78,13101,23
run_9,247.78,12924,23
run_10,247.78,13675,20
run_1,247.84,12785,22
run_2,247.84,12958,25
run_3,247.84,13342,22
run_4,247.84,13684,21
run_5,247.84,15277,19
run_6,247.84,14024,23
run_7,247.84,13433,21
run_8,247.84,13101,23
run_9,247.84,12924,23
run_10,247.84,13675,20
run_1,248.32,12785,22
run_2,248.32,12958,25
run_3,248.32,13342,22
run_4,248.32,13684,21
run_5,248.32,15277,19
run_6,248.32,14024,23
run_7,248.32,13433,21
run_8,248.32,13101,23
run_9,248.32,12924,23
run_10,248.32,13703,20
run_1,248.47,12785,22
run_2,248.47,12958,25
run_3,248.47,13342,22
run_4,248.47,13684,21
run_5,248.47,15277,19
run_6,248.47,14024,23
run_7,248.47,13433,21
run_8,248.47,13173,23
run_9,248.47,12924,23
run_10,248.47,13703,20
run_1,248.51,12785,22
run_2,248.51,12958,25
run_3,248.51,13342,22
run_4,248.51,13684,21
run_5,248.51,15277,19
run_6,248.51,14024,23
run_7,248.51,13433,21
run_8,248.51,13173,23
run_9,248.51,12980,23
run_10,248.51,13703,20
run_1,248.53,12785,22
run_2,248.53,12958,25
run_3,248.53,13342,22
run_4,248.53,13684,21
run_5,248.53,15277,19
run_6,248.53,14056,23
run_7,248.53,13433,21
run_8,248.53,13173,23
run_9,248.53,12980,23
run_10,248.53,13703,20
run_1,248.56,12785,22
run_2,248.56,12994,25
run_3,248.56,13342,22
run_4,248.56,13684,21
run_5,248.56,15277,19
run_6,248.56,14056,23
run_7,248.56,13433,21
run_8,248.56,13173,23
run_9,248.56,12980,23
run_10,248.56,13703,20
run_1,248.6,12785,22
run_2,248.6,12994,25
run_3,248.6,13386,22
run_4,248.6,13684,21
run_5,248.6,15277,19
run_6,248.6,14056,23
run_7,248.6,13433,21
run_8,248.6,13173,23
run_9,248.6,12980,23
run_10,248.6,13703,20
run_1,248.66,12785,22
run_2,248.66,12994,25
run_3,248.66,13386,22
run_4,248.66,13684,21
run_5,248.66,15277,19
run_6,248.66,14056,23
run_7,248.66,13505,21
run_8,248.66,13173,23
run_9,248.66,12980,23
run_10,248.66,13703,20
run_1,248.77,12785,22
run_2,248.77,12994,25
run_3,248.77,13386,22
run_4,248.77,13684,21
run_5,248.77,15329,19
run_6,248.77,14056,23
run_7,248.77,13505,21
run_8,248.77,13173,23
run_9,248.77,12980,23
run_10,248.77,13703,20
run_1,248.81,12853,22
run_2,248.81,12994,25
run_3,248.81,13386,22
run_4,248.81,13684,21
run_5,248.81,15329,19
run_6,248.81,14056,23
run_7,248.81,13505,21
run_8,248.81,13173,23
run_9,248.81,12980,23
run_10,248.81,13703,20
run_1,248.87,12853,22
run_2,248.87,12994,25
run_3,248.87,13386,22
run_4,248.87,13744,21
run_5,248.87,15329,19
run_6,248.87,14056,23
run_7,248.87,13505,21
run_8,248.87,13173,23
run_9,248.87,12980,23
run_10,248.87,13703,20
run_1,249.45,12853,22
run_2,249.45,12994,25
run_3,249.45,13386,22
run_4,249.45,13744,21
run_5,249.45,15329,19
run_6,249.45,14056,23
run_7,249.45,13505,21
run_8,249.45,13173,23
run_9,249.45,12980,23
run_10,249.45,13759,20
run_1,249.68,12853,22
run_2,249.68,12994,25
run_3,249.68,13386,22
run_4,249.68,13744,21
run_5,249.68,15329,19
run_6,249.68,14120,23
run_7,249.68,13505,21
run_8,249.68,13173,23
run_9,249.68,12980,23
run_10,249.68,13759,20
run_1,249.75,12853,22
run_2,249.75,13026,25
run_3,249.75,13386,22
run_4,249.75,13744,21
run_5,249.75,15329,19
run_6,249.75,14120,23
run_7,249.75,13505,21
run_8,249.75,13173,23
run_9,249.75,12980,23
run_10,249.75,13759,20
run_1,249.76,12853,22
run_2,249.76,13026,25
run_3,249.76,13386,22
run_4,249.76,13744,21
run_5,249.76,15329,19
run_6,249.76,14120,23
run_7,249.76,13505,21
run_8,249.76,13173,23
run_9,249.76,13024,23
run_10,249.76,13759,20
run_1,249.81,12853,22
run_2,249.81,13026,25
run_3,249.81,13386,22
run_4,249.81,13744,21
run_5,249.81,15377,19
run_6,249.81,14120,23
run_7,249.81,13505,21
run_8,249.81,13173,23
run_9,249.81,13024,23
run_10,249.81,13759,20
run_1,249.82,12853,22
run_2,249.82,13026,25
run_3,249.82,13386,22
run_4,249.82,13744,21
run_5,249.82,15377,19
run_6,249.82,14120,23
run_7,249.82,13505,21
run_8,249.82,13233,23
run_9,249.82,13024,23
run_10,249.82,13759,20
run_1,249.84,12853,22
run_2,249.84,13026,25
run_3,249.84,13386,22
run_4,249.84,13744,21
run_5,249.84,15377,19
run_6,249.84,14120,23
run_7,249.84,13565,21
run_8,249.84,13233,23
run_9,249.84,13024,23
run_10,249.84,13759,20
run_1,250.05,12853,22
run_2,250.05,13026,25
run_3,250.05,13438,22
run_4,250.05,13744,21
run_5,250.05,15377,19
run_6,250.05,14120,23
run_7,250.05,13565,21
run_8,250.05,13233,23
run_9,250.05,13024,23
run_10,250.05,13759,20
run_1,250.17,12853,22
run_2,250.17,13026,25
run_3,250.17,13438,22
run_4,250.17,13788,21
run_5,250.17,15377,19
run_6,250.17,14120,23
run_7,250.17,13565,21
run_8,250.17,13233,23
run_9,250.17,13024,23
run_10,250.17,13759,20
run_1,250.41,12913,22
run_2,250.41,13026,25
run_3,250.41,13438,22
run_4,250.41,13788,21
run_5,250.41,15377,19
run_6,250.41,14120,23
run_7,250.41,13565,21
run_8,250.41,13233,23
run_9,250.41,13024,23
run_10,250.41,13759,20
run_1,250.69,12913,22
run_2,250.69,13026,25
run_3,250.69,13438,22
run_4,250.69,13788,21
run_5,250.69,15377,19
run_6,250.69,14120,23
run_7,250.69,13565,21
run_8,250.69,13233,23
run_9,250.69,13024,23
run_10,250.69,13807,20
run_1,250.82,12913,22
run_2,250.82,13026,25
run_3,250.82,13438,22
run_4,250.82,13788,21
run_5,250.82,15413,19
run_6,250.82,14120,23
run_7,250.82,13565,21
run_8,250.82,13233,23
run_9,250.82,13024,23
run_10,250.82,13807,20
run_1,250.87,12913,22
run_2,250.87,13026,25
run_3,250.87,13438,22
run_4,250.87,13788,21
run_5,250.87,15413,19
run_6,250.87,14168,23
run_7,250.87,13565,21
run_8,250.87,13233,23
run_9,250.87,13024,23
run_10,250.87,13807,20
run_1,250.9,12913,22
run_2,250.9,13082,25
run_3,250.9,13438,22
run_4,250.9,13788,21
run_5,250.9,15413,19
run_6,250.9,14168,23
run_7,250.9,13565,21
run_8,250.9,13233,23
run_9,250.9,13024,23
run_10,250.9,13807,20
run_1,250.95,12913,22
run_2,250.95,13082,25
run_3,250.95,13438,22
run_4,250.95,13788,21
run_5,250.95,15413,19
run_6,250.95,14168,23
run_7,250.95,13565,21
run_8,250.95,13265,23
run_9,250.95,13024,23
run_10,250.95,13807,20
run_1,251,12913,22
run_2,251,13082,25
run_3,251,13438,22
run_4,251,13788,21
run_5,251,15413,19
run_6,251,14168,23
run_7,251,13565,21
run_8,251,13265,23
run_9,251,13060,23
run_10,251,13807,20
run_1,251.05,12913,22
run_2,251.05,13082,25
run_3,251.05,13438,22
run_4,251.05,13788,21
run_5,251.05,15413,19
run_6,251.05,14168,23
run_7,251.05,13613,21
run_8,251.05,13265,23
run_9,251.05,13060,23
run_10,251.05,13807,20
run_1,251.27,12913,22
run_2,251.27,13082,25
run_3,251.27,13438,22
run_4,251.27,13828,21
run_5,251.27,15413,19
run_6,251.27,14168,23
run_7,251.27,13613,21
run_8,251.27,13265,23
run_9,251.27,13060,23
run_10,251.27,13807,20
run_1,251.42,12913,22
run_2,251.42,13082,25
run_3,251.42,13510,22
run_4,251.42,13828,21
run_5,251.42,15413,19
run_6,251.42,14168,23
run_7,251.42,13613,21
run_8,251.42,13265,23
run_9,251.42,13060,23
run_10,251.42,13807,20
run_1,251.77,12945,22
run_2,251.77,13082,25
run_3,251.77,13510,22
run_4,251.77,13828,21
run_5,251.77,15413,19
run_6,251.77,14168,23
run_7,251.77,13613,21
run_8,251.77,13265,23
run_9,251.77,13060,23
run_10,251.77,13807,20
run_1,251.84,12945,22
run_2,251.84,13082,25
run_3,251.84,13510,22
run_4,251.84,13828,21
run_5,251.84,15469,19
run_6,251.84,14168,23
run_7,251.84,13613,21
run_8,251.84,13265,23
run_9,251.84,13060,23
run_10,251.84,13807,20
run_1,251.94,12945,22
run_2,251.94,13082,25
run_3,251.94,13510,22
run_4,251.94,13828,21
run_5,251.94,15469,19
run_6,251.94,14168,23
run_7,251.94,13613,21
run_8,251.94,13265,23
run_9,251.94,13060,23
run_10,251.94,13867,20
run_1,252.01,12945,22
run_2,252.01,13082,25
run_3,252.01,13510,22
run_4,252.01,13828,21
run_5,252.01,15469,19
run_6,252.01,14216,23
run_7,252.01,13613,21
run_8,252.01,13265,23
run_9,252.01,13060,23
run_10,252.01,13867,20
run_1,252.16,12945,22
run_2,252.16,13082,25
run_3,252.16,13510,22
run_4,252.16,13828,21
run_5,252.16,15469,19
run_6,252.16,14216,23
run_7,252.16,13613,21
run_8,252.16,13329,23
run_9,252.16,13060,23
run_10,252.16,13867,20
run_1,252.2,12945,22
run_2,252.2,13138,25
run_3,252.2,13510,22
run_4,252.2,13828,21
run_5,252.2,15469,19
run_6,252.2,14216,23
run_7,252.2,13613,21
run_8,252.2,13329,23
run_9,252.2,13120,23
run_10,252.2,13867,20
run_1,252.28,12945,22
run_2,252.28,13138,25
run_3,252.28,13510,22
run_4,252.28,13884,21
run_5,252.28,15469,19
run_6,252.28,14216,23
run_7,252.28,13613,21
run_8,252.28,13329,23
run_9,252.28,13120,23
run_10,252.28,13867,20
run_1,252.31,12945,22
run_2,252.31,13138,25
run_3,252.31,13510,22
run_4,252.31,13884,21
run_5,252.31,15469,19
run_6,252.31,14216,23
run_7,252.31,13657,21
run_8,252.31,13329,23
run_9,252.31,13120,23
run_10,252.31,13867,20
run_1,252.69,12945,22
run_2,252.69,13138,25
run_3,252.69,13554,22
run_4,252.69,13884,21
run_5,252.69,15469,19
run_6,252.69,14216,23
run_7,252.69,13657,21
run_8,252.69,13329,23
run_9,252.69,13120,23
run_10,252.69,13867,20
run_1,252.85,12945,22
run_2,252.85,13138,25
run_3,252.85,13554,22
run_4,252.85,13884,21
run_5,252.85,15525,19
run_6,252.85,14216,23
run_7,252.85,13657,21
run_8,252.85,13329,23
run_9,252.85,13120,23
run_10,252.85,13867,20
run_1,253.04,12945,22
run_2,253.04,13138,25
run_3,253.04,13554,22
run_4,253.04,13884,21
run_5,253.04,15525,19
run_6,253.04,14216,23
run_7,253.04,13657,21
run_8,253.04,13329,23
run_9,253.04,13120,23
run_10,253.04,13907,20
run_1,253.09,12997,22
run_2,253.09,13138,25
run_3,253.09,13554,22
run_4,253.09,13884,21
run_5,253.09,15525,19
run_6,253.09,14216,23
run_7,253.09,13657,21
run_8,253.09,13329,23
run_9,253.09,13120,23
run_10,253.09,13907,20
run_1,253.32,12997,22
run_2,253.32,13138,25
run_3,253.32,13554,22
run_4,253.32,13884,21
run_5,253.32,15525,19
run_6,253.32,14256,23
run_7,253.32,13657,21
run_8,253.32,13329,23
run_9,253.32,13120,23
run_10,253.32,13907,20
run_1,253.33,12997,22
run_2,253.33,13210,25
run_3,253.33,13554,22
run_4,253.33,13884,21
run_5,253.33,15525,19
run_6,253.33,14256,23
run_7,253.33,13657,21
run_8,253.33,13329,23
run_9,253.33,13120,23
run_10,253.33,13907,20
run_1,253.34,12997,22
run_2,253.34,13210,25
run_3,253.34,13554,22
run_4,253.34,13908,21
run_5,253.34,15525,19
run_6,253.34,14256,23
run_7,253.34,13657,21
run_8,253.34,13329,23
run_9,253.34,13120,23
run_10,253.34,13907,20
run_1,253.47,12997,22
run_2,253.47,13210,25
run_3,253.47,13554,22
run_4,253.47,13908,21
run_5,253.47,15525,19
run_6,253.47,14256,23
run_7,253.47,13657,21
run_8,253.47,13329,23
run_9,253.47,13184,23
run_10,253.47,13907,20
run_1,253.5,12997,22
run_2,253.5,13210,25
run_3,253.5,13554,22
run_4,253.5,13908,21
run_5,253.5,15525,19
run_6,253.5,14256,23
run_7,253.5,13657,21
run_8,253.5,13357,23
run_9,253.5,13184,23
run_10,253.5,13907,20
run_1,253.69,12997,22
run_2,253.69,13210,25
run_3,253.69,13554,22
run_4,253.69,13908,21
run_5,253.69,15525,19
run_6,253.69,14256,23
run_7,253.69,13729,21
run_8,253.69,13357,23
run_9,253.69,13184,23
run_10,253.69,13907,20
run_1,253.86,12997,22
run_2,253.86,13210,25
run_3,253.86,13554,22
run_4,253.86,13908,21
run_5,253.86,15569,19
run_6,253.86,14256,23
run_7,253.86,13729,21
run_8,253.86,13357,23
run_9,253.86,13184,23
run_10,253.86,13907,20
run_1,253.89,12997,22
run_2,253.89,13210,25
run_3,253.89,13622,22
run_4,253.89,13908,21
run_5,253.89,15569,19
run_6,253.89,14256,23
run_7,253.89,13729,21
run_8,253.89,13357,23
run_9,253.89,13184,23
run_10,253.89,13907,20
run_1,254.25,12997,22
run_2,254.25,13210,25
run_3,254.25,13622,22
run_4,254.25,13908,21
run_5,254.25,15569,19
run_6,254.25,14256,23
run_7,254.25,13729,21
run_8,254.25,13357,23
run_9,254.25,13184,23
run_10,254.25,13943,20
run_1,254.48,13037,22
run_2,254.48,13210,25
run_3,254.48,13622,22
run_4,254.48,13908,21
run_5,254.48,15569,19
run_6,254.48,14256,23
run_7,254.48,13729,21
run_8,254.48,13357,23
run_9,254.48,13184,23
run_10,254.48,13943,20
run_1,254.51,13037,22
run_2,254.51,13210,25
run_3,254.51,13622,22
run_4,254.51,13952,21
run_5,254.51,15569,19
run_6,254.51,14256,23
run_7,254.51,13729,21
run_8,254.51,13357,23
run_9,254.51,13184,23
run_10,254.51,13943,20
run_1,254.56,13037,22
run_2,254.56,13234,25
run_3,254.56,13622,22
run_4,254.56,13952,21
run_5,254.56,15569,19
run_6,254.56,14256,23
run_7,254.56,13729,21
run_8,254.56,13357,23
run_9,254.56,13184,23
run_10,254.56,13943,20
run_1,254.57,13037,22
run_2,254.57,13234,25
run_3,254.57,13622,22
run_4,254.57,13952,21
run_5,254.57,15569,19
run_6,254.57,14296,23
run_7,254.57,13729,21
run_8,254.57,13357,23
run_9,254.57,13184,23
run_10,254.57,13943,20
run_1,254.71,13037,22
run_2,254.71,13234,25
run_3,254.71,13622,22
run_4,254.71,13952,21
run_5,254.71,15569,19
run_6,254.71,14296,23
run_7,254.71,13729,21
run_8,254.71,13393,23
run_9,254.71,13184,23
run_10,254.71,13943,20
run_1,254.83,13037,22
run_2,254.83,13234,25
run_3,254.83,13622,22
run_4,254.83,13952,21
run_5,254.83,15569,19
run_6,254.83,14296,23
run_7,254.83,13729,21
run_8,254.83,13393,23
run_9,254.83,13240,23
run_10,254.83,13943,20
run_1,254.87,13037,22
run_2,254.87,13234,25
run_3,254.87,13622,22
run_4,254.87,13952,21
run_5,254.87,15613,19
run_6,254.87,14296,23
run_7,254.87,13729,21
run_8,254.87,13393,23
run_9,254.87,13240,23
run_10,254.87,13943,20
run_1,254.92,13037,22
run_2,254.92,13234,25
run_3,254.92,13622,22
run_4,254.92,13952,21
run_5,254.92,15613,19
run_6,254.92,14296,23
run_7,254.92,13797,21
run_8,254.92,13393,23
run_9,254.92,13240,23
run_10,254.92,13943,20
run_1,255.02,13037,22
run_2,255.02,13234,25
run_3,255.02,13650,22
run_4,255.02,13952,21
run_5,255.02,15613,19
run_6,255.02,14296,23
run_7,255.02,13797,21
run_8,255.02,13393,23
run_9,255.02,13240,23
run_10,255.02,13943,20
run_1,255.56,13037,22
run_2,255.56,13234,25
run_3,255.56,13650,22
run_4,255.56,13952,21
run_5,255.56,15613,19
run_6,255.56,14296,23
run_7,255.56,13797,21
run_8,255.56,13393,23
run_9,255.56,13240,23
run_10,255.56,13979,20
run_1,255.61,13037,22
run_2,255.61,13286,25
run_3,255.61,13650,22
run_4,255.61,13952,21
run_5,255.61,15613,19
run_6,255.61,14296,23
run_7,255.61,13797,21
run_8,255.61,13393,23
run_9,255.61,13240,23
run_10,255.61,13979,20
run_1,255.65,13037,22
run_2,255.65,13286,25
run_3,255.65,13650,22
run_4,255.65,13984,21
run_5,255.65,15613,19
run_6,255.65,14296,23
run_7,255.65,13797,21
run_8,255.65,13393,23
run_9,255.65,13240,23
run_10,255.65,13979,20
run_1,255.76,13037,22
run_2,255.76,13286,25
run_3,255.76,13650,22
run_4,255.76,13984,21
run_5,255.76,15613,19
run_6,255.76,14348,23
run_7,255.76,13797,21
run_8,255.76,13393,23
run_9,255.76,13240,23
run_10,255.76,13979,20
run_1,255.77,13101,22
run_2,255.77,13286,25
run_3,255.77,13650,22
run_4,255.77,13984,21
run_5,255.77,15613,19
run_6,255.77,14348,23
run_7,255.77,13797,21
run_8,255.77,13393,23
run_9,255.77,13240,23
run_10,255.77,13979,20
run_1,255.88,13101,22
run_2,255.88,13286,25
run_3,255.88,13650,22
run_4,255.88,13984,21
run_5,255.88,15657,19
run_6,255.88,14348,23
run_7,255.88,13797,21
run_8,255.88,13393,23
run_9,255.88,13240,23
run_10,255.88,13979,20
run_1,255.96,13101,22
run_2,255.96,13286,25
run_3,255.96,13650,22
run_4,255.96,13984,21
run_5,255.96,15657,19
run_6,255.96,14348,23
run_7,255.96,13797,21
run_8,255.96,13453,23
run_9,255.96,13240,23
run_10,255.96,13979,20
run_1,256.07,13101,22
run_2,256.07,13286,25
run_3,256.07,13650,22
run_4,256.07,13984,21
run_5,256.07,15657,19
run_6,256.07,14348,23
run_7,256.07,13797,21
run_8,256.07,13453,23
run_9,256.07,13304,23
run_10,256.07,13979,20
run_1,256.17,13101,22
run_2,256.17,13286,25
run_3,256.17,13650,22
run_4,256.17,13984,21
run_5,256.17,15657,19
run_6,256.17,14348,23
run_7,256.17,13849,21
run_8,256.17,13453,23
run_9,256.17,13304,23
run_10,256.17,13979,20
run_1,256.25,13101,22
run_2,256.25,13286,25
run_3,256.25,13702,22
run_4,256.25,13984,21
run_5,256.25,15657,19
run_6,256.25,14348,23
run_7,256.25,13849,21
run_8,256.25,13453,23
run_9,256.25,13304,23
run_10,256.25,13979,20
run_1,256.68,13101,22
run_2,256.68,13286,25
run_3,256.68,13702,22
run_4,256.68,13984,21
run_5,256.68,15657,19
run_6,256.68,14348,23
run_7,256.68,13849,21
run_8,256.68,13453,23
run_9,256.68,13304,23
run_10,256.68,14007,20
run_1,256.71,13101,22
run_2,256.71,13334,25
run_3,256.71,13702,22
run_4,256.71,13984,21
run_5,256.71,15657,19
run_6,256.71,14348,23
run_7,256.71,13849,21
run_8,256.71,13453,23
run_9,256.71,13304,23
run_10,256.71,14007,20
run_1,256.72,13101,22
run_2,256.72,13334,25
run_3,256.72,13702,22
run_4,256.72,14032,21
run_5,256.72,15657,19
run_6,256.72,14348,23
run_7,256.72,13849,21
run_8,256.72,13453,23
run_9,256.72,13304,23
run_10,256.72,14007,20
run_1,256.96,13101,22
run_2,256.96,13334,25
run_3,256.96,13702,22
run_4,256.96,14032,21
run_5,256.96,15657,19
run_6,256.96,14404,23
run_7,256.96,13849,21
run_8,256.96,13453,23
run_9,256.96,13304,23
run_10,256.96,14007,20
run_1,257.02,13101,22
run_2,257.02,13334,25
run_3,257.02,13702,22
run_4,257.02,14032,21
run_5,257.02,15697,19
run_6,257.02,14404,23
run_7,257.02,13849,21
run_8,257.02,13453,23
run_9,257.02,13304,23
run_10,257.02,14007,20
run_1,257.11,13141,22
run_2,257.11,13334,25
run_3,257.11,13702,22
run_4,257.11,14032,21
run_5,257.11,15697,19
run_6,257.11,14404,23
run_7,257.11,13849,21
run_8,257.11,13453,23
run_9,257.11,13304,23
run_10,257.11,14007,20
run_1,257.27,13141,22
run_2,257.27,13334,25
run_3,257.27,13702,22
run_4,257.27,14032,21
run_5,257.27,15697,19
run_6,257.27,14404,23
run_7,257.27,13849,21
run_8,257.27,13493,23
run_9,257.27,13364,23
run_10,257.27,14007,20
run_1,257.36,13141,22
run_2,257.36,13334,25
run_3,257.36,13702,22
run_4,257.36,14032,21
run_5,257.36,15697,19
run_6,257.36,14404,23
run_7,257.36,13901,21
run_8,257.36,13493,23
run_9,257.36,13364,23
run_10,257.36,14007,20
run_1,257.54,13141,22
run_2,257.54,13334,25
run_3,257.54,13750,22
run_4,257.54,14032,21
run_5,257.54,15697,19
run_6,257.54,14404,23
run_7,257.54,13901,21
run_8,257.54,13493,23
run_9,257.54,13364,23
run_10,257.54,14007,20
run_1,257.75,13141,22
run_2,257.75,13374,25
run_3,257.75,13750,22
run_4,257.75,14032,21
run_5,257.75,15697,19
run_6,257.75,14404,23
run_7,257.75,13901,21
run_8,257.75,13493,23
run_9,257.75,13364,23
run_10,257.75,14007,20
run_1,257.84,13141,22
run_2,257.84,13374,25
run_3,257.84,13750,22
run_4,257.84,14088,21
run_5,257.84,15697,19
run_6,257.84,14404,23
run_7,257.84,13901,21
run_8,257.84,13493,23
run_9,257.84,13364,23
run_10,257.84,14007,20
run_1,257.98,13141,22
run_2,257.98,13374,25
run_3,257.98,13750,22
run_4,257.98,14088,21
run_5,257.98,15697,19
run_6,257.98,14404,23
run_7,257.98,13901,21
run_8,257.98,13493,23
run_9,257.98,13364,23
run_10,257.98,14043,20
run_1,258.13,13141,22
run_2,258.13,13374,25
run_3,258.13,13750,22
run_4,258.13,14088,21
run_5,258.13,15733,19
run_6,258.13,14464,23
run_7,258.13,13901,21
run_8,258.13,13493,23
run_9,258.13,13364,23
run_10,258.13,14043,20
run_1,258.36,13193,22
run_2,258.36,13374,25
run_3,258.36,13750,22
run_4,258.36,14088,21
run_5,258.36,15733,19
run_6,258.36,14464,23
run_7,258.36,13901,21
run_8,258.36,13493,23
run_9,258.36,13364,23
run_10,258.36,14043,20
run_1,258.43,13193,22
run_2,258.43,13374,25
run_3,258.43,13750,22
run_4,258.43,14088,21
run_5,258.43,15733,19
run_6,258.43,14464,23
run_7,258.43,13901,21
run_8,258.43,13525,23
run_9,258.43,13364,23
run_10,258.43,14043,20
run_1,258.54,13193,22
run_2,258.54,13374,25
run_3,258.54,13750,22
run_4,258.54,14088,21
run_5,258.54,15733,19
run_6,258.54,14464,23
run_7,258.54,13901,21
run_8,258.54,13525,23
run_9,258.54,13424,23
run_10,258.54,14043,20
run_1,258.58,13193,22
run_2,258.58,13374,25
run_3,258.58,13750,22
run_4,258.58,14088,21
run_5,258.58,15733,19
run_6,258.58,14464,23
run_7,258.58,13969,21
run_8,258.58,13525,23
run_9,258.58,13424,23
run_10,258.58,14043,20
run_1,258.79,13193,22
run_2,258.79,13374,25
